zip_code,year,walkability_category,active_license_count,category_weight
60611,2019,personal_and_health_services,137,274
60611,2019,restaurants_and_social_life,983,2949
60611,2019,uncategorized,821,0
60611,2020,auto_oriented,151,-453
60611,2020,community_and_entertainment,77,154
60611,2020,fresh_food_and_daily_needs,910,2730
60611,2020,home_based_or_non_storefront,76,0
60611,2020,industrial_or_logistics,5,-10
60611,2020,local_retail_and_commercial_services,380,380
60611,2020,personal_and_health_services,111,222
60611,2020,restaurants_and_social_life,732,2196
60611,2020,uncategorized,513,0
60611,2021,auto_oriented,160,-480
60611,2021,community_and_entertainment,83,166
60611,2021,fresh_food_and_daily_needs,1087,3261
60611,2021,home_based_or_non_storefront,97,0
60611,2021,industrial_or_logistics,10,-20
60611,2021,local_retail_and_commercial_services,504,504
60611,2021,personal_and_health_services,135,270
60611,2021,restaurants_and_social_life,952,2856
60611,2021,uncategorized,664,0
60611,2022,auto_oriented,130,-390
60611,2022,community_and_entertainment,62,124
60611,2022,fresh_food_and_daily_needs,837,2511
60611,2022,home_based_or_non_storefront,81,0
60611,2022,industrial_or_logistics,5,-10
60611,2022,local_retail_and_commercial_services,368,368
60611,2022,personal_and_health_services,102,204
60611,2022,restaurants_and_social_life,682,2046
60611,2022,uncategorized,423,0
60611,2023,auto_oriented,152,-456
60611,2023,community_and_entertainment,69,138
60611,2023,fresh_food_and_daily_needs,1015,3045
60611,2023,home_based_or_non_storefront,81,0
60611,2023,industrial_or_logistics,10,-20
60611,2023,local_retail_and_commercial_services,450,450
60611,2023,personal_and_health_services,110,220
60611,2023,restaurants_and_social_life,867,2601
60611,2023,uncategorized,530,0
60611,2024,auto_oriented,141,-423
60611,2024,community_and_entertainment,62,124
60611,2024,fresh_food_and_daily_needs,852,2556
60611,2024,home_based_or_non_storefront,81,0
60611,2024,industrial_or_logistics,5,-10
60611,2024,local_retail_and_commercial_services,357,357
60611,2024,personal_and_health_services,84,168
60611,2024,restaurants_and_social_life,695,2085
60611,2024,uncategorized,362,0
60611,2025,auto_oriented,146,-438
60611,2025,community_and_entertainment,62,124
60611,2025,fresh_food_and_daily_needs,996,2988
60611,2025,home_based_or_non_storefront,84,0
60611,2025,industrial_or_logistics,9,-18
60611,2025,local_retail_and_commercial_services,398,398
60611,2025,personal_and_health_services,87,174
60611,2025,restaurants_and_social_life,853,2559
60611,2025,uncategorized,415,0
60612,2000,fresh_food_and_daily_needs,1,3
60612,2000,home_based_or_non_storefront,1,0
60612,2000,industrial_or_logistics,6,-12
60612,2000,personal_and_health_services,1,2
60612,2000,uncategorized,21,0
60612,2001,auto_oriented,5,-15
60612,2001,fresh_food_and_daily_needs,51,153
60612,2001,home_based_or_non_storefront,3,0
60612,2001,industrial_or_logistics,15,-30
60612,2001,personal_and_health_services,8,16
60612,2001,restaurants_and_social_life,8,24
60612,2001,uncategorized,106,0
60612,2002,auto_oriented,40,-120
60612,2002,community_and_entertainment,11,22
60612,2002,fresh_food_and_daily_needs,306,918
60612,2002,home_based_or_non_storefront,32,0
60612,2002,industrial_or_logistics,156,-312
60612,2002,local_retail_and_commercial_services,6,6
60612,2002,personal_and_health_services,37,74
60612,2002,restaurants_and_social_life,127,381
60612,2002,uncategorized,550,0
60612,2003,auto_oriented,68,-204
60612,2003,community_and_entertainment,19,38
60612,2003,fresh_food_and_daily_needs,463,1389
60612,2003,home_based_or_non_storefront,53,0
60612,2003,industrial_or_logistics,270,-540
60612,2003,local_retail_and_commercial_services,11,11
60612,2003,personal_and_health_services,53,106
60612,2003,restaurants_and_social_life,202,606
60612,2003,uncategorized,918,0
60612,2004,auto_oriented,69,-207
60612,2004,community_and_entertainment,15,30
60612,2004,fresh_food_and_daily_needs,475,1425
60612,2004,home_based_or_non_storefront,53,0
60612,2004,industrial_or_logistics,293,-586
60612,2004,local_retail_and_commercial_services,12,12
60612,2004,personal_and_health_services,49,98
60612,2004,restaurants_and_social_life,197,591
60612,2004,uncategorized,991,0
60612,2005,auto_oriented,75,-225
60612,2005,community_and_entertainment,18,36
60612,2005,fresh_food_and_daily_needs,433,1299
60612,2005,home_based_or_non_storefront,63,0
60612,2005,industrial_or_logistics,315,-630
60612,2005,local_retail_and_commercial_services,13,13
60612,2005,personal_and_health_services,34,68
60612,2005,restaurants_and_social_life,178,534
60612,2005,uncategorized,999,0
60612,2006,auto_oriented,77,-231
60612,2006,community_and_entertainment,18,36
60612,2006,fresh_food_and_daily_needs,425,1275
60612,2006,home_based_or_non_storefront,81,0
60612,2006,industrial_or_logistics,315,-630
60612,2006,local_retail_and_commercial_services,18,18
60612,2006,personal_and_health_services,25,50
60612,2006,restaurants_and_social_life,176,528
60612,2006,uncategorized,1029,0
60612,2007,auto_oriented,73,-219
60612,2007,community_and_entertainment,17,34
60612,2007,fresh_food_and_daily_needs,398,1194
60612,2007,home_based_or_non_storefront,84,0
60612,2007,industrial_or_logistics,329,-658
60612,2007,local_retail_and_commercial_services,19,19
60612,2007,personal_and_health_services,35,70
60612,2007,restaurants_and_social_life,172,516
60612,2007,uncategorized,974,0
60612,2008,auto_oriented,78,-234
60612,2008,community_and_entertainment,21,42
60612,2008,fresh_food_and_daily_needs,409,1227
60612,2008,home_based_or_non_storefront,80,0
60612,2008,industrial_or_logistics,331,-662
60612,2008,local_retail_and_commercial_services,17,17
60612,2008,personal_and_health_services,37,74
60612,2008,restaurants_and_social_life,145,435
60612,2008,uncategorized,988,0
60612,2009,auto_oriented,46,-138
60612,2009,community_and_entertainment,19,38
60612,2009,fresh_food_and_daily_needs,254,762
60612,2009,home_based_or_non_storefront,38,0
60612,2009,industrial_or_logistics,192,-384
60612,2009,local_retail_and_commercial_services,10,10
60612,2009,personal_and_health_services,20,40
60612,2009,restaurants_and_social_life,119,357
60612,2009,uncategorized,624,0
60612,2010,auto_oriented,72,-216
60612,2010,community_and_entertainment,21,42
60612,2010,fresh_food_and_daily_needs,458,1374
60612,2010,home_based_or_non_storefront,66,0
60612,2010,industrial_or_logistics,341,-682
60612,2010,local_retail_and_commercial_services,14,14
60612,2010,personal_and_health_services,36,72
60612,2010,restaurants_and_social_life,158,474
60612,2010,uncategorized,1038,0
60612,2011,auto_oriented,48,-144
60612,2011,community_and_entertainment,21,42
60612,2011,fresh_food_and_daily_needs,309,927
60612,2011,home_based_or_non_storefront,39,0
60612,2011,industrial_or_logistics,189,-378
60612,2011,local_retail_and_commercial_services,9,9
60612,2011,personal_and_health_services,26,52
60612,2011,restaurants_and_social_life,145,435
60612,2011,uncategorized,656,0
60612,2012,auto_oriented,107,-321
60612,2012,community_and_entertainment,29,58
60612,2012,fresh_food_and_daily_needs,477,1431
60612,2012,home_based_or_non_storefront,93,0
60612,2012,industrial_or_logistics,343,-686
60612,2012,local_retail_and_commercial_services,24,24
60612,2012,personal_and_health_services,73,146
60612,2012,restaurants_and_social_life,173,519
60612,2012,uncategorized,933,0
60612,2013,auto_oriented,55,-165
60612,2013,community_and_entertainment,25,50
60612,2013,fresh_food_and_daily_needs,330,990
60612,2013,home_based_or_non_storefront,40,0
60612,2013,industrial_or_logistics,171,-342
60612,2013,local_retail_and_commercial_services,78,78
60612,2013,personal_and_health_services,50,100
60612,2013,restaurants_and_social_life,170,510
60612,2013,uncategorized,450,0
60612,2014,auto_oriented,84,-252
60612,2014,community_and_entertainment,29,58
60612,2014,fresh_food_and_daily_needs,419,1257
60612,2014,home_based_or_non_storefront,47,0
60612,2014,industrial_or_logistics,269,-538
60612,2014,local_retail_and_commercial_services,112,112
60612,2014,personal_and_health_services,79,158
60612,2014,restaurants_and_social_life,193,579
60612,2014,uncategorized,557,0
60612,2015,auto_oriented,53,-159
60612,2015,community_and_entertainment,30,60
60612,2015,fresh_food_and_daily_needs,333,999
60612,2015,home_based_or_non_storefront,39,0
60612,2015,industrial_or_logistics,170,-340
60612,2015,local_retail_and_commercial_services,135,135
60612,2015,personal_and_health_services,55,110
60612,2015,restaurants_and_social_life,189,567
60612,2015,uncategorized,354,0
60612,2016,auto_oriented,70,-210
60612,2016,community_and_entertainment,38,76
60612,2016,fresh_food_and_daily_needs,378,1134
60612,2016,home_based_or_non_storefront,41,0
60612,2016,industrial_or_logistics,269,-538
60612,2016,local_retail_and_commercial_services,135,135
60612,2016,personal_and_health_services,74,148
60612,2016,restaurants_and_social_life,188,564
60612,2016,uncategorized,450,0
60612,2017,auto_oriented,48,-144
60612,2017,community_and_entertainment,43,86
60612,2017,fresh_food_and_daily_needs,329,987
60612,2017,home_based_or_non_storefront,43,0
60612,2017,industrial_or_logistics,169,-338
60612,2017,local_retail_and_commercial_services,138,138
60612,2017,personal_and_health_services,60,120
60612,2017,restaurants_and_social_life,194,582
60612,2017,uncategorized,321,0
60612,2018,auto_oriented,65,-195
60612,2018,community_and_entertainment,43,86
60612,2018,fresh_food_and_daily_needs,375,1125
60612,2018,home_based_or_non_storefront,55,0
60612,2018,industrial_or_logistics,247,-494
60612,2018,local_retail_and_commercial_services,148,148
60612,2018,personal_and_health_services,75,150
60612,2018,restaurants_and_social_life,197,591
60612,2018,uncategorized,411,0
60612,2019,auto_oriented,50,-150
60612,2019,community_and_entertainment,43,86
60612,2019,fresh_food_and_daily_needs,347,1041
60612,2019,home_based_or_non_storefront,68,0
60612,2019,industrial_or_logistics,153,-306
60612,2019,local_retail_and_commercial_services,145,145
60612,2019,personal_and_health_services,68,136
60612,2019,restaurants_and_social_life,175,525
60612,2019,uncategorized,276,0
60612,2020,auto_oriented,66,-198
60612,2020,community_and_entertainment,45,90
60612,2020,fresh_food_and_daily_needs,368,1104
60612,2020,home_based_or_non_storefront,70,0
60612,2020,industrial_or_logistics,216,-432
60612,2020,local_retail_and_commercial_services,160,160
60612,2020,personal_and_health_services,78,156
60612,2020,restaurants_and_social_life,162,486
60612,2020,uncategorized,332,0
60612,2021,auto_oriented,46,-138
60612,2021,community_and_entertainment,51,102
60612,2021,fresh_food_and_daily_needs,385,1155
60612,2021,home_based_or_non_storefront,84,0
60612,2021,industrial_or_logistics,164,-328
60612,2021,local_retail_and_commercial_services,159,159
60612,2021,personal_and_health_services,74,148
60612,2021,restaurants_and_social_life,195,585
60612,2021,uncategorized,284,0
60612,2022,auto_oriented,94,-282
60612,2022,community_and_entertainment,60,120
60612,2022,fresh_food_and_daily_needs,380,1140
60612,2022,home_based_or_non_storefront,69,0
60612,2022,industrial_or_logistics,198,-396
60612,2022,local_retail_and_commercial_services,158,158
60612,2022,personal_and_health_services,73,146
60612,2022,restaurants_and_social_life,163,489
60612,2022,uncategorized,331,0
60612,2023,auto_oriented,71,-213
60612,2023,community_and_entertainment,60,120
60612,2023,fresh_food_and_daily_needs,370,1110
60612,2023,home_based_or_non_storefront,61,0
60612,2023,industrial_or_logistics,138,-276
60612,2023,local_retail_and_commercial_services,146,146
60612,2023,personal_and_health_services,59,118
60612,2023,restaurants_and_social_life,161,483
60612,2023,uncategorized,277,0
60612,2024,auto_oriented,90,-270
60612,2024,community_and_entertainment,63,126
60612,2024,fresh_food_and_daily_needs,400,1200
60612,2024,home_based_or_non_storefront,67,0
60612,2024,industrial_or_logistics,183,-366
60612,2024,local_retail_and_commercial_services,153,153
60612,2024,personal_and_health_services,69,138
60612,2024,restaurants_and_social_life,158,474
60612,2024,uncategorized,310,0
60612,2025,auto_oriented,45,-135
60612,2025,community_and_entertainment,61,122
60612,2025,fresh_food_and_daily_needs,391,1173
60612,2025,home_based_or_non_storefront,66,0
60612,2025,industrial_or_logistics,130,-260
60612,2025,local_retail_and_commercial_services,131,131
60612,2025,personal_and_health_services,53,106
60612,2025,restaurants_and_social_life,167,501
60612,2025,uncategorized,251,0
60613,2000,auto_oriented,2,-6
60613,2000,community_and_entertainment,1,2
60613,2000,fresh_food_and_daily_needs,3,9
60613,2000,home_based_or_non_storefront,4,0
60613,2000,industrial_or_logistics,4,-8
60613,2000,restaurants_and_social_life,2,6
60613,2000,uncategorized,9,0
60613,2001,auto_oriented,8,-24
60613,2001,community_and_entertainment,1,2
60613,2001,fresh_food_and_daily_needs,26,78
60613,2001,home_based_or_non_storefront,7,0
60613,2001,industrial_or_logistics,13,-26
60613,2001,local_retail_and_commercial_services,3,3
60613,2001,personal_and_health_services,2,4
60613,2001,restaurants_and_social_life,15,45
60613,2001,uncategorized,83,0
60613,2002,auto_oriented,46,-138
60613,2002,community_and_entertainment,31,62
60613,2002,fresh_food_and_daily_needs,416,1248
60613,2002,home_based_or_non_storefront,92,0
60613,2002,industrial_or_logistics,45,-90
60613,2002,local_retail_and_commercial_services,28,28
60613,2002,personal_and_health_services,61,122
60613,2002,restaurants_and_social_life,275,825
60613,2002,uncategorized,614,0
60613,2003,auto_oriented,75,-225
60613,2003,community_and_entertainment,53,106
60613,2003,fresh_food_and_daily_needs,735,2205
60613,2003,home_based_or_non_storefront,148,0
60613,2003,industrial_or_logistics,64,-128
60613,2003,local_retail_and_commercial_services,51,51
60613,2003,personal_and_health_services,119,238
60613,2003,restaurants_and_social_life,452,1356
60613,2003,uncategorized,1006,0
60613,2004,auto_oriented,66,-198
60613,2004,community_and_entertainment,45,90
60613,2004,fresh_food_and_daily_needs,826,2478
60613,2004,home_based_or_non_storefront,141,0
60613,2004,industrial_or_logistics,59,-118
60613,2004,local_retail_and_commercial_services,54,54
60613,2004,personal_and_health_services,158,316
60613,2004,restaurants_and_social_life,388,1164
60613,2004,uncategorized,1026,0
60613,2005,auto_oriented,64,-192
60613,2005,community_and_entertainment,37,74
60613,2005,fresh_food_and_daily_needs,717,2151
60613,2005,home_based_or_non_storefront,162,0
60613,2005,industrial_or_logistics,61,-122
60613,2005,local_retail_and_commercial_services,59,59
60613,2005,personal_and_health_services,93,186
60613,2005,restaurants_and_social_life,386,1158
60613,2005,uncategorized,984,0
60613,2006,auto_oriented,59,-177
60613,2006,community_and_entertainment,35,70
60613,2006,fresh_food_and_daily_needs,690,2070
60613,2006,home_based_or_non_storefront,215,0
60613,2006,industrial_or_logistics,59,-118
60613,2006,local_retail_and_commercial_services,59,59
60613,2006,personal_and_health_services,45,90
60613,2006,restaurants_and_social_life,386,1158
60613,2006,uncategorized,966,0
60613,2007,auto_oriented,55,-165
60613,2007,community_and_entertainment,37,74
60613,2007,fresh_food_and_daily_needs,670,2010
60613,2007,home_based_or_non_storefront,193,0
60613,2007,industrial_or_logistics,58,-116
60613,2007,local_retail_and_commercial_services,56,56
